File Name,Fields (Pipe Separated),Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70
MEMBER_ACCOUNTS,MemberNum,SocialSecurity,SpouseSocialSecurity,Name,Inicial,PaternalLastName,MaternalLastName,Address1,Address2,City,State,ZipCode,District,OwnHome,MonthlyRent,BirthDate,CivilStatus,NumberOfDependants,MembershipDate,Shares,BranchNumber,YearsAtAddress,PostalAddress1,PostalAddress2,PostalCity,PostalState,PostalZipCode,Active,ReferencePoints,Ranking,DriversLicense,EMail,Sex,IDType,Description,IDExpiration,OFACApproved,MemberClassification,ID_Country,Nickname,Tutor,LastInactiveTransactionDate,EvaluationMonthsInactive,razaType,Inactive,LastActivityDate,InactiveEvaluationDate,CurrentBalanceInactive,EnteredBy,UpdatedBy,ReentryDate,isMRB,CompanyTelephone,CompanyName,CompanyAddress,YearEmployed,Position,Salary,PaymentFrequency,Supervisor,PreviousEmployment,PreviousEmploymentTelephone,OtherIncome,OtherIncomeFrequency,OtherIncomeSource,TypeOfBusiness,PreviousEmploymentAddress,PreviousEmploymentYears,ObservationsRisk,OFACListDate
,SocioNum,SocialSecurity,SpouseSocialSecurity,Name,Inicial,PaternalLastName,MaternalLastName,Address1,Address2,City,State,ZipCode,District,OwnHome,MonthlyRent,BirthDate,CivilStatus,NumberOfDependants,MembershipDate,Acciones,Branch,YearsAtAddress,PostalAddress1,PostalAddress2,PostalCity,PostalState,PostalZipCode,Active,ReferencePoints,Ranking,DriversLicense,EMail,Sex,IDType,Description,IDExpiration,OFACApproved,Clasificaci?DeSocio,ID_Country,Apodo,Tutor,fechaUltimaTransaccionInactiva,evaluacionMesesInactivo,razaType,Inactiva,FechaUltimaActividad,FechaEvaluacionInactiva,BalanceActualInactivo,EnteredBy,UpdatedBy,ReentryDate,isMRB,CompanyTelephone,CompanyName,CompanyAddress,YearEmployed,Position,Salary,PaymentFrequency,Supervisor,PreviousEmployment,PreviousEmploymentTelephone,OtherIncome,OtherIncomeFrequency,OtherIncomeSource,TypeOfBusiness,PreviousEmploymentAddress,PreviousEmploymentYears,ObservationsRisk,OFACApproved
,SocioNum,SocialSecurity,SpouseSocialSecurity,Name,Inicial,PaternalLastName,MaternalLastName,Address1,Address2,City,State,ZipCode,District,OwnHome,MonthlyRent,BirthDate,CivilStatus,NumberOfDependants,MembershipDate,Acciones,Sucursal,YearsAtAddress,PostalAddress1,PostalAddress2,PostalCity,PostalState,PostalZipCode,Active,ReferencePoints,Ranking,DriversLicense,EMail,Sex,IDType,Description,IDExpiration,OFACApproved,ClasificaciónDeSocio,ID_Country,Apodo,Tutor,fechaUltimaTransaccionInactiva,evaluacionMesesInactivo,razaType,Inactiva,FechaUltimaActividad,FechaEvaluacionInactiva,BalanceActualInactivo,EnteredBy,UpdatedBy,ReentryDate,isMRB,CompanyTelephone,CompanyName,CompanyAddress,YearEmployed,Position,Salary,,,PreviousEmployment,PreviousEmploymentTelephone,OtherIncome,OtherIncomeFrequency,OtherIncomeSource,TypeOfBusiness,PreviousEmploymentAddress,PreviousEmploymentYears,ObservationsRisk,OFACApproved
,MemberNum,SocialSecurity,SpouseSocialSecurity,Name,Inicial,PaternalLastName,MaternalLastName,Address1,Address2,City,State,ZipCode,District,OwnHome,MonthlyRent,BirthDate,CivilStatus,NumberOfDependants,MembershipDate,Shares,BranchNumber,YearsAtAddress,PostalAddress1,PostalAddress2,PostalCity,PostalState,PostalZipCode,Active,ReferencePoints,Ranking,DriversLicense,EMail,Sex,IDType,Description,IDExpiration,OFACApproved,MemberClassification,ID_Country,Nickname,Tutor,LastInactiveTransactionDate,EvaluationMonthsInactive,razaType,Inactive,LastActivityDate,InactiveEvaluationDate,CurrentBalanceInactive,EnteredBy,UpdatedBy,ReentryDate,isMRB,CompanyTelephone,CompanyName,CompanyAddress,YearEmployed,Position,Salary,PaymentFrequency,Supervisor,PreviousEmployment,PreviousEmploymentTelephone,OtherIncome,OtherIncomeFrequency,OtherIncomeSource,TypeOfBusiness,PreviousEmploymentAddress,PreviousEmploymentYears,ObservationsRisk,OFACListDate
,MemberNum,SocialSecurity,SpouseSocialSecurity,Name,Inicial,PaternalLastName,MaternalLastName,Address1,Address2,City,State,ZipCode,District,OwnHome,MonthlyRent,BirthDate,CivilStatus,NumberOfDependants,MembershipDate,Shares,BranchNumber,YearsAtAddress,PostalAddress1,PostalAddress2,PostalCity,PostalState,PostalZipCode,Active,ReferencePoints,Ranking,DriversLicense,EMail,Sex,IDType,Description,IDExpiration,OFACApproved,MemberClassification,ID_Country,Nickname,Tutor,LastInactiveTransactionDate,EvaluationMonthsInactive,razaType,Inactive,LastActivityDate,InactiveEvaluationDate,CurrentBalanceInactive,EnteredBy,UpdatedBy,ReentryDate,isMRB,CompanyTelephone,CompanyName,CompanyAddress,YearEmployed,Position,Salary,PaymentFrequency,Supervisor,PreviousEmployment,PreviousEmploymentTelephone,OtherIncome,OtherIncomeFrequency,OtherIncomeSource,TypeOfBusiness,PreviousEmploymentAddress,PreviousEmploymentYears,ObservationsRisk,OFACListDate
,MemberNum,SocialSecurity,SpouseSocialSecurity,Name,Inicial,PaternalLastName,MaternalLastName,Address1,Address2,City,State,ZipCode,District,OwnHome,MonthlyRent,BirthDate,CivilStatus,NumberOfDependants,MembershipDate,Shares,BranchNumber,YearsAtAddress,PostalAddress1,PostalAddress2,PostalCity,PostalState,PostalZipCode,Active,ReferencePoints,Ranking,DriversLicense,EMail,Sex,IDType,Description,IDExpiration,OFACApproved,MemberClassification,ID_Country,Nickname,Tutor,LastInactiveTransactionDate,EvaluationMonthsInactive,razaType,Inactive,LastActivityDate,InactiveEvaluationDate,CurrentBalanceInactive,EnteredBy,UpdatedBy,ReentryDate,isMRB,CompanyTelephone,CompanyName,CompanyAddress,YearEmployed,Position,Salary,PaymentFrequency,Supervisor,PreviousEmployment,PreviousEmploymentTelephone,OtherIncome,OtherIncomeFrequency,OtherIncomeSource,TypeOfBusiness,PreviousEmploymentAddress,PreviousEmploymentYears,ObservationsRisk,OFACListDate
,MemberNum,SocialSecurity,SpouseSocialSecurity,Name,Inicial,PaternalLastName,MaternalLastName,Address1,Address2,City,State,ZipCode,District,OwnHome,MonthlyRent,BirthDate,CivilStatus,NumberOfDependants,MembershipDate,Shares,BranchNumber,YearsAtAddress,PostalAddress1,PostalAddress2,PostalCity,PostalState,PostalZipCode,Active,ReferencePoints,Ranking,DriversLicense,EMail,Sex,IDType,Description,IDExpiration,OFACApproved,MemberClassification,ID_Country,Nickname,Tutor,LastInactiveTransactionDate,EvaluationMonthsInactive,razaType,Inactive,LastActivityDate,InactiveEvaluationDate,CurrentBalanceInactive,EnteredBy,UpdatedBy,ReentryDate,isMRB,CompanyTelephone,CompanyName,CompanyAddress,YearEmployed,Position,Salary,PaymentFrequency,Supervisor,PreviousEmployment,PreviousEmploymentTelephone,OtherIncome,OtherIncomeFrequency,OtherIncomeSource,TypeOfBusiness,PreviousEmploymentAddress,PreviousEmploymentYears,ObservationsRisk,OFACListDate
,MemberNum,SocialSecurity,SpouseSocialSecurity,Name,Inicial,PaternalLastName,MaternalLastName,Address1,Address2,City,State,ZipCode,District,OwnHome,MonthlyRent,BirthDate,CivilStatus,NumberOfDependants,MembershipDate,Shares,BranchNumber,YearsAtAddress,PostalAddress1,PostalAddress2,PostalCity,PostalState,PostalZipCode,Active,ReferencePoints,Ranking,DriversLicense,EMail,Sex,IDType,Description,IDExpiration,OFACApproved,MemberClassification,ID_Country,Nickname,Tutor,LastInactiveTransactionDate,EvaluationMonthsInactive,razaType,Inactive,LastActivityDate,InactiveEvaluationDate,CurrentBalanceInactive,EnteredBy,UpdatedBy,ReentryDate,isMRB,CompanyTelephone,CompanyName,CompanyAddress,YearEmployed,Position,Salary,PaymentFrequency,Supervisor,PreviousEmployment,PreviousEmploymentTelephone,OtherIncome,OtherIncomeFrequency,OtherIncomeSource,TypeOfBusiness,PreviousEmploymentAddress,PreviousEmploymentYears,ObservationsRisk,OFACListDate
MEMBER_DEBTS_ACCOUNTS,SocialSecurity,ApplicationNumber,Creditor,AccountNumber,ASMonthlyPayment,Comments,Repository,Exclude,ExcludeReason,ByOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,ApplicationNumber,Acreedor,AccountNumber,MonthlyPayment,Comments,Repository,Exclude,ExcludeReason,ByOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,ApplicationNumber,Acreedor,,MonthlyPayment,Comments,Repository,Exclude,ExcludeReason,ByOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,ApplicationNumber,Creditor,AccountNumber,ASMonthlyPayment,Comments,Repository,Exclude,ExcludeReason,ByOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,ApplicationNumber,Creditor,AccountNumber,ASMonthlyPayment,Comments,Repository,Exclude,ExcludeReason,ByOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,ApplicationNumber,Creditor,AccountNumber,ASMonthlyPayment,Comments,Repository,Exclude,ExcludeReason,ByOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,ApplicationNumber,Creditor,AccountNumber,ASMonthlyPayment,Comments,Repository,Exclude,ExcludeReason,ByOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,ApplicationNumber,Creditor,AccountNumber,ASMonthlyPayment,Comments,Repository,Exclude,ExcludeReason,ByOfficer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEMBER_MESSAGE,MemberNum,Message,Description,Official,MessageDate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Mensaje,DescripciÃ³n,Oficial,Fecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Mensaje,Descripción,Oficial,Fecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Mensaje,Descripci,Oficial,Fecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Mensaje,Descripci,Oficial,Fecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Mensaje,Descripci,Oficial,Fecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Mensaje,Descripción,Oficial,Fecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEMBER_PHONES,MemberNum,PhoneType,PhoneNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Tipo,Telefono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Tipo,Telefono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Tipo,Telefono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Tipo,Telefono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Tipo,Telefono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Tipo,Telefono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEMBER_PROPERTIES,SocialSecurity,Description,ASAddress,ASMarketValue,MortgageAmount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Description,Address,MarketValue,MortgageAmount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Description,Address,MarketValue,MortgageAmount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Description,Address,MarketValue,MortgageAmount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Description,Address,MarketValue,MortgageAmount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Description,Address,MarketValue,MortgageAmount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Description,Address,MarketValue,MortgageAmount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MEMBER_VEHICLE_REGISTRATION,SocialSecurity,Make,Model,Year,LicensePlate,Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Make,Model,Year,LicensePlate,Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Make,Model,Year,LicensePlate,Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Make,Model,Year,LicensePlate,Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Make,Model,Year,LicensePlate,Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Make,Model,Year,LicensePlate,Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Make,Model,Year,LicensePlate,Color,VIN,DealerID,LongLoanAccount,LoanBalance,DealerName,PurchaseValue,PurchaseDate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MESSAGE_CODES,SocioNum,Codigo,Descripción,Oficial,Fecha,Official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Mensaje,Descripción,Oficial,Fecha,Official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Mensaje,Descripción,Oficial,Fecha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Codigo,Descripción,Oficial,Fecha,Official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Codigo,Descripci,Oficial,Fecha,Official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Codigo,Descripci,Oficial,Fecha,Official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Codigo,Descripci,Oficial,Fecha,Official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Codigo,Descripción,Oficial,Fecha,Official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MESSAGE_TABLE,Code,Description,Date,Official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Code,Description,Date,Official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Codigo,Descripción,FechaCreada,Official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Codigo,Descripci,FechaCreada,Official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Codigo,Descripci,FechaCreada,Official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Codigo,Descripci,FechaCreada,Official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Codigo,Descripción,FechaCreada,Official,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARTNERS_EXTERNAL_DEPOSIT_ACCOUNTS,SocialSecurity,Institution,Branch,AccountNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,SocialSecurity,SocialSecurity,SocialSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,OrdenDeEntrada,Institution,Branch,AccountNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Institution,Branch,AccountNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Institution,Branch,AccountNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Institution,Branch,AccountNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Institution,Branch,AccountNumber ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Institution,Branch,AccountNumber ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLEDGE_ACCOUNTS,SocioNum,LoanBalance,ShareBalance,PlegedAmount,LoanDescription,LoanClassification,HoldDate,DescriptionAccount,MemberNombre,HoldAccountType,LoanPledgeAccount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Cantidad,ShareBalance,CantidadOriginal,Description,LoanType,FechaDeHold,Description,Name,AccountType,PignoracionDe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Cantidad,ShareBalance,CantidadOriginal,Description,LoanType,FechaDeHold,Description,Name,AccountType,PignoracionDe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Cantidad,ShareBalance,CantidadOriginal,Description,LoanType,FechaDeHold,Description,Name,AccountType,PignoracionDe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Cantidad,ShareBalance,CantidadOriginal,Description,LoanType,FechaDeHold,Description,Name,AccountType,PignoracionDe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Cantidad,ShareBalance,CantidadOriginal,Description,LoanType,FechaDeHold,Description,Name,AccountType,PignoracionDe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,Cantidad,ShareBalance,CantidadOriginal,Description,LoanType,FechaDeHold,Description,Name,AccountType,PignoracionDe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PROFESSION_TYPE,ID,ProfessionType,Description,EnglishDescription,BSARanking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ID,ProfessionType,DescripciÃ³n,Description,BSARanking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ID,ProfessionType,Descripción,Description,BSARanking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ID,ProfessionType,Descripci,Description,BSARanking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ID,ProfessionType,Descripci,Description,BSARanking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ID,ProfessionType,Descripci,Description,BSARanking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ID,ProfessionType,Descripción,Description,BSARanking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REGISTER_RETURNED_CHECKS,OrdenDeEntrada,MemberNum,CheckDate,ChekNumber,Amount,Charges,AffectsAccount,Officer,DebitDate,CheckOriginator,ProcessedDate,Status,Reason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OrdenDeEntrada,SocioNum,FechaDelCheque,ChequeNumero,Cantidad,Cargo,AfectarCuenta,Oficial,FechaDebitado,OriginadorDelCheque,FechaProcesado,Status,Reason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OrdenDeEntrada,SocioNum,FechaDelCheque,ChequeNumero,Cantidad,Cargo,AfectarCuenta,Oficial,FechaDebitado,OriginadorDelCheque,FechaProcesado,Status,Reason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OrdenDeEntrada,SocioNum,FechaDelCheque,ChequeNumero,Cantidad,Cargo,AfectarCuenta,Oficial,FechaDebitado,OriginadorDelCheque,FechaProcesado,Status,Reason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OrdenDeEntrada,SocioNum,FechaDelCheque,ChequeNumero,Cantidad,Cargo,AfectarCuenta,Oficial,FechaDebitado,OriginadorDelCheque,FechaProcesado,Status,Reason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OrdenDeEntrada,SocioNum,FechaDelCheque,ChequeNumero,Cantidad,Cargo,AfectarCuenta,Oficial,FechaDebitado,OriginadorDelCheque,FechaProcesado,Status,Reason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OrdenDeEntrada,SocioNum,FechaDelCheque,ChequeNumero,Cantidad,Cargo,AfectarCuenta,Oficial,FechaDebitado,OriginadorDelCheque,FechaProcesado,Status,Reason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RELATIVES_OF_MEMBERS,SocialSecurity,Name,Address,Relation,Telephone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Name,Address,Relation,Telephone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Name,Address,Relation,Telephone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Name,Address,Relation,Telephone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Name,Address,Relation,Telephone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Name,Address,Relation,Telephone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocialSecurity,Name,Address,Relation,Telephone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAVINGS_ACCOUNTS,MemberNum,AccountType,Balance,Activo,ShortAccount,LastTransactionDate,LongAccount,Description,InterestPaidSavingAcct,InterestPaidCDAcct,SocialSecurity,Name,LastName,FechaCreada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SocioNum,AccountType,Balance,Cerrada,Cuenta,FechaUltimaTransacci?,LongCuenta,Description,InterestPaidSavingAcct,InterestPaidCDAcct,SocialSecurity,Name,PaternalLastName,FechaCreada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
