Credito_Cuenta,Debito_Cuenta,FechaDeEntrada,Modulo,Cantidad,CodigoDeTransacción,NumeroDeTransacción,CR_Socio,DR_Socio,DR_Account,CR_Account
20001.01.00002291.0000,50003.01,1/31/2026,FIN DE MES,0.04,Pago De Interes 1/31/2026,Pago De Interes,2291,0,50003,20001
20001.01.00002306.0000,50003.01,1/31/2026,FIN DE MES,4.77,Pago De Interes 1/31/2026,Pago De Interes,2306,0,50003,20001
20001.01.00002308.0000,50003.01,1/31/2026,FIN DE MES,1.77,Pago De Interes 1/31/2026,Pago De Interes,2308,0,50003,20001
20001.01.00002309.0000,50003.01,1/31/2026,FIN DE MES,8.31,Pago De Interes 1/31/2026,Pago De Interes,2309,0,50003,20001
20001.01.00002318.0000,50003.01,1/31/2026,FIN DE MES,9.5,Pago De Interes 1/31/2026,Pago De Interes,2318,0,50003,20001
20001.01.00002329.0000,50003.01,1/31/2026,FIN DE MES,2.81,Pago De Interes 1/31/2026,Pago De Interes,2329,0,50003,20001
20001.01.00002336.0000,50003.01,1/31/2026,FIN DE MES,0.02,Pago De Interes 1/31/2026,Pago De Interes,2336,0,50003,20001
20001.01.00002344.0000,50003.01,1/31/2026,FIN DE MES,1.06,Pago De Interes 1/31/2026,Pago De Interes,2344,0,50003,20001
20001.01.00002369.0000,50003.01,1/31/2026,FIN DE MES,0.19,Pago De Interes 1/31/2026,Pago De Interes,2369,0,50003,20001
20001.01.00002381.0000,50003.01,1/31/2026,FIN DE MES,0.19,Pago De Interes 1/31/2026,Pago De Interes,2381,0,50003,20001
20001.01.00002383.0000,50003.01,1/31/2026,FIN DE MES,22.42,Pago De Interes 1/31/2026,Pago De Interes,2383,0,50003,20001
20001.01.00002387.0000,50003.01,1/31/2026,FIN DE MES,0.41,Pago De Interes 1/31/2026,Pago De Interes,2387,0,50003,20001
20001.01.00002395.0000,50003.01,1/31/2026,FIN DE MES,0.96,Pago De Interes 1/31/2026,Pago De Interes,2395,0,50003,20001
20001.01.00002396.0000,50003.01,1/31/2026,FIN DE MES,0.03,Pago De Interes 1/31/2026,Pago De Interes,2396,0,50003,20001
20001.01.00002399.0000,50003.01,1/31/2026,FIN DE MES,6.9,Pago De Interes 1/31/2026,Pago De Interes,2399,0,50003,20001
20001.01.00002415.0000,50003.01,1/31/2026,FIN DE MES,1.45,Pago De Interes 1/31/2026,Pago De Interes,2415,0,50003,20001
20001.01.00002433.0000,50003.01,1/31/2026,FIN DE MES,49.75,Pago De Interes 1/31/2026,Pago De Interes,2433,0,50003,20001
20001.01.00002434.0000,50003.01,1/31/2026,FIN DE MES,15.65,Pago De Interes 1/31/2026,Pago De Interes,2434,0,50003,20001
20001.01.00002444.0000,50003.01,1/31/2026,FIN DE MES,25.4,Pago De Interes 1/31/2026,Pago De Interes,2444,0,50003,20001
20001.01.00002454.0000,50003.01,1/31/2026,FIN DE MES,15.54,Pago De Interes 1/31/2026,Pago De Interes,2454,0,50003,20001
20001.01.00002461.0000,50003.01,1/31/2026,FIN DE MES,1.54,Pago De Interes 1/31/2026,Pago De Interes,2461,0,50003,20001
20001.01.00002462.0000,50003.01,1/31/2026,FIN DE MES,46.11,Pago De Interes 1/31/2026,Pago De Interes,2462,0,50003,20001
20001.01.00002463.0000,50003.01,1/31/2026,FIN DE MES,152.22,Pago De Interes 1/31/2026,Pago De Interes,2463,0,50003,20001
20001.01.00002473.0000,50003.01,1/31/2026,FIN DE MES,2.59,Pago De Interes 1/31/2026,Pago De Interes,2473,0,50003,20001
20001.01.00002480.0000,50003.01,1/31/2026,FIN DE MES,5.23,Pago De Interes 1/31/2026,Pago De Interes,2480,0,50003,20001
20001.01.00002481.0000,50003.01,1/31/2026,FIN DE MES,13.72,Pago De Interes 1/31/2026,Pago De Interes,2481,0,50003,20001
20001.01.00002486.0001,50003.01,1/31/2026,FIN DE MES,3.58,Pago De Interes 1/31/2026,Pago De Interes,2486,0,50003,20001
20001.01.00002489.0000,50003.01,1/31/2026,FIN DE MES,3.57,Pago De Interes 1/31/2026,Pago De Interes,2489,0,50003,20001
20001.01.00002491.0000,50003.01,1/31/2026,FIN DE MES,0.13,Pago De Interes 1/31/2026,Pago De Interes,2491,0,50003,20001
20001.01.00002494.0000,50003.01,1/31/2026,FIN DE MES,0.31,Pago De Interes 1/31/2026,Pago De Interes,2494,0,50003,20001
20001.01.00002497.0000,50003.01,1/31/2026,FIN DE MES,5.23,Pago De Interes 1/31/2026,Pago De Interes,2497,0,50003,20001
20001.01.00002522.0000,50003.01,1/31/2026,FIN DE MES,0.07,Pago De Interes 1/31/2026,Pago De Interes,2522,0,50003,20001
20001.01.00002525.0000,50003.01,1/31/2026,FIN DE MES,5.98,Pago De Interes 1/31/2026,Pago De Interes,2525,0,50003,20001
20001.01.00002548.0000,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,2548,0,50003,20001
20001.01.00002551.0000,50003.01,1/31/2026,FIN DE MES,2.87,Pago De Interes 1/31/2026,Pago De Interes,2551,0,50003,20001
20001.01.00002563.0000,50003.01,1/31/2026,FIN DE MES,1.09,Pago De Interes 1/31/2026,Pago De Interes,2563,0,50003,20001
20001.01.00002570.0000,50003.01,1/31/2026,FIN DE MES,5.16,Pago De Interes 1/31/2026,Pago De Interes,2570,0,50003,20001
20001.01.00002571.0000,50003.01,1/31/2026,FIN DE MES,5.19,Pago De Interes 1/31/2026,Pago De Interes,2571,0,50003,20001
20001.01.00002576.0000,50003.01,1/31/2026,FIN DE MES,0.24,Pago De Interes 1/31/2026,Pago De Interes,2576,0,50003,20001
20001.01.00002583.0000,50003.01,1/31/2026,FIN DE MES,0.1,Pago De Interes 1/31/2026,Pago De Interes,2583,0,50003,20001
20001.01.00002598.0001,50003.01,1/31/2026,FIN DE MES,3.57,Pago De Interes 1/31/2026,Pago De Interes,2598,0,50003,20001
20001.01.00002602.0000,50003.01,1/31/2026,FIN DE MES,10.92,Pago De Interes 1/31/2026,Pago De Interes,2602,0,50003,20001
20001.01.00002608.0000,50003.01,1/31/2026,FIN DE MES,26.98,Pago De Interes 1/31/2026,Pago De Interes,2608,0,50003,20001
20001.01.00002616.0000,50003.01,1/31/2026,FIN DE MES,3.99,Pago De Interes 1/31/2026,Pago De Interes,2616,0,50003,20001
20001.01.00002620.0000,50003.01,1/31/2026,FIN DE MES,24.7,Pago De Interes 1/31/2026,Pago De Interes,2620,0,50003,20001
20001.01.00002624.0000,50003.01,1/31/2026,FIN DE MES,24.7,Pago De Interes 1/31/2026,Pago De Interes,2624,0,50003,20001
20001.01.00002633.0000,50003.01,1/31/2026,FIN DE MES,0.47,Pago De Interes 1/31/2026,Pago De Interes,2633,0,50003,20001
20001.01.00002636.0000,50003.01,1/31/2026,FIN DE MES,0.12,Pago De Interes 1/31/2026,Pago De Interes,2636,0,50003,20001
20001.01.00002638.0000,50003.01,1/31/2026,FIN DE MES,0.27,Pago De Interes 1/31/2026,Pago De Interes,2638,0,50003,20001
20001.01.00002655.0000,50003.01,1/31/2026,FIN DE MES,4.88,Pago De Interes 1/31/2026,Pago De Interes,2655,0,50003,20001
20001.01.00002667.0000,50003.01,1/31/2026,FIN DE MES,0.05,Pago De Interes 1/31/2026,Pago De Interes,2667,0,50003,20001
20001.01.00002676.0000,50003.01,1/31/2026,FIN DE MES,0.67,Pago De Interes 1/31/2026,Pago De Interes,2676,0,50003,20001
20001.01.00002678.0000,50003.01,1/31/2026,FIN DE MES,21.75,Pago De Interes 1/31/2026,Pago De Interes,2678,0,50003,20001
20001.01.00002690.0000,50003.01,1/31/2026,FIN DE MES,12.32,Pago De Interes 1/31/2026,Pago De Interes,2690,0,50003,20001
20001.01.00002691.0000,50003.01,1/31/2026,FIN DE MES,9.57,Pago De Interes 1/31/2026,Pago De Interes,2691,0,50003,20001
20001.01.00002693.0000,50003.01,1/31/2026,FIN DE MES,0.64,Pago De Interes 1/31/2026,Pago De Interes,2693,0,50003,20001
20001.01.00002711.0000,50003.01,1/31/2026,FIN DE MES,0.23,Pago De Interes 1/31/2026,Pago De Interes,2711,0,50003,20001
20001.01.00002721.0000,50003.01,1/31/2026,FIN DE MES,1.9,Pago De Interes 1/31/2026,Pago De Interes,2721,0,50003,20001
20001.01.00002723.0000,50003.01,1/31/2026,FIN DE MES,0.18,Pago De Interes 1/31/2026,Pago De Interes,2723,0,50003,20001
20001.01.00002737.0000,50003.01,1/31/2026,FIN DE MES,38.1,Pago De Interes 1/31/2026,Pago De Interes,2737,0,50003,20001
20001.01.00002742.0000,50003.01,1/31/2026,FIN DE MES,0.22,Pago De Interes 1/31/2026,Pago De Interes,2742,0,50003,20001
20001.01.00002742.0005,50003.01,1/31/2026,FIN DE MES,0.11,Pago De Interes 1/31/2026,Pago De Interes,2742,0,50003,20001
20001.01.00002743.0000,50003.01,1/31/2026,FIN DE MES,0.63,Pago De Interes 1/31/2026,Pago De Interes,2743,0,50003,20001
20001.01.00002764.0000,50003.01,1/31/2026,FIN DE MES,0.15,Pago De Interes 1/31/2026,Pago De Interes,2764,0,50003,20001
20001.01.00002772.0001,50003.01,1/31/2026,FIN DE MES,0.05,Pago De Interes 1/31/2026,Pago De Interes,2772,0,50003,20001
20001.01.00002779.0000,50003.01,1/31/2026,FIN DE MES,2.73,Pago De Interes 1/31/2026,Pago De Interes,2779,0,50003,20001
20001.01.00002780.0000,50003.01,1/31/2026,FIN DE MES,0.47,Pago De Interes 1/31/2026,Pago De Interes,2780,0,50003,20001
20001.01.00002789.0000,50003.01,1/31/2026,FIN DE MES,6.51,Pago De Interes 1/31/2026,Pago De Interes,2789,0,50003,20001
20001.01.00002797.0000,50003.01,1/31/2026,FIN DE MES,0.69,Pago De Interes 1/31/2026,Pago De Interes,2797,0,50003,20001
20001.01.00002798.0000,50003.01,1/31/2026,FIN DE MES,1.73,Pago De Interes 1/31/2026,Pago De Interes,2798,0,50003,20001
20001.01.00002801.0000,50003.01,1/31/2026,FIN DE MES,0.52,Pago De Interes 1/31/2026,Pago De Interes,2801,0,50003,20001
20001.01.00002805.0000,50003.01,1/31/2026,FIN DE MES,0.07,Pago De Interes 1/31/2026,Pago De Interes,2805,0,50003,20001
20001.01.00002811.0000,50003.01,1/31/2026,FIN DE MES,80.67,Pago De Interes 1/31/2026,Pago De Interes,2811,0,50003,20001
20001.01.00002821.0000,50003.01,1/31/2026,FIN DE MES,0.07,Pago De Interes 1/31/2026,Pago De Interes,2821,0,50003,20001
20001.01.00002828.0000,50003.01,1/31/2026,FIN DE MES,26.93,Pago De Interes 1/31/2026,Pago De Interes,2828,0,50003,20001
20001.01.00002829.0000,50003.01,1/31/2026,FIN DE MES,4.12,Pago De Interes 1/31/2026,Pago De Interes,2829,0,50003,20001
20001.01.00002837.0000,50003.01,1/31/2026,FIN DE MES,0.2,Pago De Interes 1/31/2026,Pago De Interes,2837,0,50003,20001
20001.01.00002861.0000,50003.01,1/31/2026,FIN DE MES,0.23,Pago De Interes 1/31/2026,Pago De Interes,2861,0,50003,20001
20001.01.00002863.0000,50003.01,1/31/2026,FIN DE MES,0.02,Pago De Interes 1/31/2026,Pago De Interes,2863,0,50003,20001
20001.01.00002878.0000,50003.01,1/31/2026,FIN DE MES,0.46,Pago De Interes 1/31/2026,Pago De Interes,2878,0,50003,20001
20001.01.00002893.0000,50003.01,1/31/2026,FIN DE MES,8.74,Pago De Interes 1/31/2026,Pago De Interes,2893,0,50003,20001
20001.01.00002894.0000,50003.01,1/31/2026,FIN DE MES,1.1,Pago De Interes 1/31/2026,Pago De Interes,2894,0,50003,20001
20001.01.00002900.0000,50003.01,1/31/2026,FIN DE MES,0.2,Pago De Interes 1/31/2026,Pago De Interes,2900,0,50003,20001
20001.01.00002911.0000,50003.01,1/31/2026,FIN DE MES,15.77,Pago De Interes 1/31/2026,Pago De Interes,2911,0,50003,20001
20001.01.00002912.0000,50003.01,1/31/2026,FIN DE MES,10.4,Pago De Interes 1/31/2026,Pago De Interes,2912,0,50003,20001
20001.01.00002919.0000,50003.01,1/31/2026,FIN DE MES,99.11,Pago De Interes 1/31/2026,Pago De Interes,2919,0,50003,20001
20001.01.00002923.0000,50003.01,1/31/2026,FIN DE MES,19.51,Pago De Interes 1/31/2026,Pago De Interes,2923,0,50003,20001
20001.01.00002929.0000,50003.01,1/31/2026,FIN DE MES,30.12,Pago De Interes 1/31/2026,Pago De Interes,2929,0,50003,20001
20001.01.00002930.0000,50003.01,1/31/2026,FIN DE MES,38.77,Pago De Interes 1/31/2026,Pago De Interes,2930,0,50003,20001
20001.01.00002931.0000,50003.01,1/31/2026,FIN DE MES,2.53,Pago De Interes 1/31/2026,Pago De Interes,2931,0,50003,20001
20001.01.00002932.0000,50003.01,1/31/2026,FIN DE MES,15.35,Pago De Interes 1/31/2026,Pago De Interes,2932,0,50003,20001
20001.01.00002944.0000,50003.01,1/31/2026,FIN DE MES,1.38,Pago De Interes 1/31/2026,Pago De Interes,2944,0,50003,20001
20001.01.00002955.0000,50003.01,1/31/2026,FIN DE MES,0.37,Pago De Interes 1/31/2026,Pago De Interes,2955,0,50003,20001
20001.01.00002958.0000,50003.01,1/31/2026,FIN DE MES,0.32,Pago De Interes 1/31/2026,Pago De Interes,2958,0,50003,20001
20001.01.00002959.0000,50003.01,1/31/2026,FIN DE MES,3.61,Pago De Interes 1/31/2026,Pago De Interes,2959,0,50003,20001
20001.01.00002960.0000,50003.01,1/31/2026,FIN DE MES,53.46,Pago De Interes 1/31/2026,Pago De Interes,2960,0,50003,20001
20001.01.00002963.0001,50003.01,1/31/2026,FIN DE MES,0.23,Pago De Interes 1/31/2026,Pago De Interes,2963,0,50003,20001
20001.01.00002964.0000,50003.01,1/31/2026,FIN DE MES,10.93,Pago De Interes 1/31/2026,Pago De Interes,2964,0,50003,20001
20001.01.00002966.0000,50003.01,1/31/2026,FIN DE MES,7.79,Pago De Interes 1/31/2026,Pago De Interes,2966,0,50003,20001
20001.01.00002970.0000,50003.01,1/31/2026,FIN DE MES,22.53,Pago De Interes 1/31/2026,Pago De Interes,2970,0,50003,20001
20001.01.00002978.0000,50003.01,1/31/2026,FIN DE MES,0.61,Pago De Interes 1/31/2026,Pago De Interes,2978,0,50003,20001
20001.01.00002982.0000,50003.01,1/31/2026,FIN DE MES,0.17,Pago De Interes 1/31/2026,Pago De Interes,2982,0,50003,20001
20001.01.00002987.0001,50003.01,1/31/2026,FIN DE MES,0.14,Pago De Interes 1/31/2026,Pago De Interes,2987,0,50003,20001
20001.01.00002990.0000,50003.01,1/31/2026,FIN DE MES,98.08,Pago De Interes 1/31/2026,Pago De Interes,2990,0,50003,20001
20001.01.00002991.0000,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,2991,0,50003,20001
20001.01.00002995.0000,50003.01,1/31/2026,FIN DE MES,0.07,Pago De Interes 1/31/2026,Pago De Interes,2995,0,50003,20001
20001.01.00003005.0001,50003.01,1/31/2026,FIN DE MES,3.4,Pago De Interes 1/31/2026,Pago De Interes,3005,0,50003,20001
20001.01.00003006.0000,50003.01,1/31/2026,FIN DE MES,37.39,Pago De Interes 1/31/2026,Pago De Interes,3006,0,50003,20001
20001.01.00003007.0000,50003.01,1/31/2026,FIN DE MES,38.34,Pago De Interes 1/31/2026,Pago De Interes,3007,0,50003,20001
20001.01.00003031.0000,50003.01,1/31/2026,FIN DE MES,0.02,Pago De Interes 1/31/2026,Pago De Interes,3031,0,50003,20001
20001.01.00003034.0000,50003.01,1/31/2026,FIN DE MES,16.81,Pago De Interes 1/31/2026,Pago De Interes,3034,0,50003,20001
20001.01.00003035.0000,50003.01,1/31/2026,FIN DE MES,32.55,Pago De Interes 1/31/2026,Pago De Interes,3035,0,50003,20001
20001.01.00003041.0000,50003.01,1/31/2026,FIN DE MES,0.36,Pago De Interes 1/31/2026,Pago De Interes,3041,0,50003,20001
20001.01.00003042.0000,50003.01,1/31/2026,FIN DE MES,0.97,Pago De Interes 1/31/2026,Pago De Interes,3042,0,50003,20001
20001.01.00003045.0000,50003.01,1/31/2026,FIN DE MES,0.05,Pago De Interes 1/31/2026,Pago De Interes,3045,0,50003,20001
20001.01.00003050.0001,50003.01,1/31/2026,FIN DE MES,4.7,Pago De Interes 1/31/2026,Pago De Interes,3050,0,50003,20001
20001.01.00003051.0001,50003.01,1/31/2026,FIN DE MES,63.61,Pago De Interes 1/31/2026,Pago De Interes,3051,0,50003,20001
20001.01.00003056.0000,50003.01,1/31/2026,FIN DE MES,12.89,Pago De Interes 1/31/2026,Pago De Interes,3056,0,50003,20001
20001.01.00003062.0001,50003.01,1/31/2026,FIN DE MES,0.29,Pago De Interes 1/31/2026,Pago De Interes,3062,0,50003,20001
20001.01.00003064.0000,50003.01,1/31/2026,FIN DE MES,19.75,Pago De Interes 1/31/2026,Pago De Interes,3064,0,50003,20001
20001.01.00003073.0006,50003.01,1/31/2026,FIN DE MES,0.59,Pago De Interes 1/31/2026,Pago De Interes,3073,0,50003,20001
20001.01.00003078.0001,50003.01,1/31/2026,FIN DE MES,0.08,Pago De Interes 1/31/2026,Pago De Interes,3078,0,50003,20001
20001.01.00003083.0000,50003.01,1/31/2026,FIN DE MES,4.6,Pago De Interes 1/31/2026,Pago De Interes,3083,0,50003,20001
20001.01.00003088.0000,50003.01,1/31/2026,FIN DE MES,0.01,Pago De Interes 1/31/2026,Pago De Interes,3088,0,50003,20001
20001.01.00003100.0000,50003.01,1/31/2026,FIN DE MES,9.51,Pago De Interes 1/31/2026,Pago De Interes,3100,0,50003,20001
20001.01.00003101.0000,50003.01,1/31/2026,FIN DE MES,181.56,Pago De Interes 1/31/2026,Pago De Interes,3101,0,50003,20001
20001.01.00003106.0000,50003.01,1/31/2026,FIN DE MES,0.53,Pago De Interes 1/31/2026,Pago De Interes,3106,0,50003,20001
20001.01.00003108.0000,50003.01,1/31/2026,FIN DE MES,0.03,Pago De Interes 1/31/2026,Pago De Interes,3108,0,50003,20001
20001.01.00003115.0000,50003.01,1/31/2026,FIN DE MES,63.25,Pago De Interes 1/31/2026,Pago De Interes,3115,0,50003,20001
20001.01.00003116.0000,50003.01,1/31/2026,FIN DE MES,5.09,Pago De Interes 1/31/2026,Pago De Interes,3116,0,50003,20001
20001.01.00003122.0000,50003.01,1/31/2026,FIN DE MES,1.05,Pago De Interes 1/31/2026,Pago De Interes,3122,0,50003,20001
20001.01.00003124.0000,50003.01,1/31/2026,FIN DE MES,12.78,Pago De Interes 1/31/2026,Pago De Interes,3124,0,50003,20001
20001.01.00003133.0001,50003.01,1/31/2026,FIN DE MES,13.93,Pago De Interes 1/31/2026,Pago De Interes,3133,0,50003,20001
20001.01.00003151.0000,50003.01,1/31/2026,FIN DE MES,7.18,Pago De Interes 1/31/2026,Pago De Interes,3151,0,50003,20001
20001.01.00003166.0000,50003.01,1/31/2026,FIN DE MES,0.15,Pago De Interes 1/31/2026,Pago De Interes,3166,0,50003,20001
20001.01.00003169.0000,50003.01,1/31/2026,FIN DE MES,1.54,Pago De Interes 1/31/2026,Pago De Interes,3169,0,50003,20001
20001.01.00003195.0000,50003.01,1/31/2026,FIN DE MES,1.71,Pago De Interes 1/31/2026,Pago De Interes,3195,0,50003,20001
20001.01.00003202.0000,50003.01,1/31/2026,FIN DE MES,0.06,Pago De Interes 1/31/2026,Pago De Interes,3202,0,50003,20001
20001.01.00003207.0001,50003.01,1/31/2026,FIN DE MES,0.15,Pago De Interes 1/31/2026,Pago De Interes,3207,0,50003,20001
20001.01.00003210.0001,50003.01,1/31/2026,FIN DE MES,5.86,Pago De Interes 1/31/2026,Pago De Interes,3210,0,50003,20001
20001.01.00003222.0000,50003.01,1/31/2026,FIN DE MES,6.99,Pago De Interes 1/31/2026,Pago De Interes,3222,0,50003,20001
20001.01.00003228.0000,50003.01,1/31/2026,FIN DE MES,6.32,Pago De Interes 1/31/2026,Pago De Interes,3228,0,50003,20001
20001.01.00003239.0000,50003.01,1/31/2026,FIN DE MES,0.56,Pago De Interes 1/31/2026,Pago De Interes,3239,0,50003,20001
20001.01.00003244.0000,50003.01,1/31/2026,FIN DE MES,0.83,Pago De Interes 1/31/2026,Pago De Interes,3244,0,50003,20001
20001.01.00003246.0001,50003.01,1/31/2026,FIN DE MES,1.01,Pago De Interes 1/31/2026,Pago De Interes,3246,0,50003,20001
20001.01.00003248.0001,50003.01,1/31/2026,FIN DE MES,11.18,Pago De Interes 1/31/2026,Pago De Interes,3248,0,50003,20001
20001.01.00003256.0000,50003.01,1/31/2026,FIN DE MES,0.09,Pago De Interes 1/31/2026,Pago De Interes,3256,0,50003,20001
20001.01.00003277.0000,50003.01,1/31/2026,FIN DE MES,5.62,Pago De Interes 1/31/2026,Pago De Interes,3277,0,50003,20001
20001.01.00003278.0000,50003.01,1/31/2026,FIN DE MES,0.4,Pago De Interes 1/31/2026,Pago De Interes,3278,0,50003,20001
20001.01.00003283.0000,50003.01,1/31/2026,FIN DE MES,9.18,Pago De Interes 1/31/2026,Pago De Interes,3283,0,50003,20001
20001.01.00003290.0001,50003.01,1/31/2026,FIN DE MES,0.3,Pago De Interes 1/31/2026,Pago De Interes,3290,0,50003,20001
20001.01.00003291.0000,50003.01,1/31/2026,FIN DE MES,0.4,Pago De Interes 1/31/2026,Pago De Interes,3291,0,50003,20001
20001.01.00003297.0000,50003.01,1/31/2026,FIN DE MES,3.14,Pago De Interes 1/31/2026,Pago De Interes,3297,0,50003,20001
20001.01.00003298.0000,50003.01,1/31/2026,FIN DE MES,0.38,Pago De Interes 1/31/2026,Pago De Interes,3298,0,50003,20001
20001.01.00003299.0000,50003.01,1/31/2026,FIN DE MES,23.01,Pago De Interes 1/31/2026,Pago De Interes,3299,0,50003,20001
20001.01.00003300.0000,50003.01,1/31/2026,FIN DE MES,18.38,Pago De Interes 1/31/2026,Pago De Interes,3300,0,50003,20001
20001.01.00003305.0000,50003.01,1/31/2026,FIN DE MES,0.88,Pago De Interes 1/31/2026,Pago De Interes,3305,0,50003,20001
20001.01.00003307.0000,50003.01,1/31/2026,FIN DE MES,9.53,Pago De Interes 1/31/2026,Pago De Interes,3307,0,50003,20001
20001.01.00003308.0000,50003.01,1/31/2026,FIN DE MES,20.79,Pago De Interes 1/31/2026,Pago De Interes,3308,0,50003,20001
20001.01.00003312.0000,50003.01,1/31/2026,FIN DE MES,0.22,Pago De Interes 1/31/2026,Pago De Interes,3312,0,50003,20001
20001.01.00003313.0000,50003.01,1/31/2026,FIN DE MES,4.03,Pago De Interes 1/31/2026,Pago De Interes,3313,0,50003,20001
20001.01.00003314.0000,50003.01,1/31/2026,FIN DE MES,0.04,Pago De Interes 1/31/2026,Pago De Interes,3314,0,50003,20001
20001.01.00003323.0000,50003.01,1/31/2026,FIN DE MES,12.36,Pago De Interes 1/31/2026,Pago De Interes,3323,0,50003,20001
20001.01.00003330.0000,50003.01,1/31/2026,FIN DE MES,6.93,Pago De Interes 1/31/2026,Pago De Interes,3330,0,50003,20001
20001.01.00003338.0000,50003.01,1/31/2026,FIN DE MES,0.19,Pago De Interes 1/31/2026,Pago De Interes,3338,0,50003,20001
20001.01.00003353.0000,50003.01,1/31/2026,FIN DE MES,0.48,Pago De Interes 1/31/2026,Pago De Interes,3353,0,50003,20001
20001.01.00003361.0001,50003.01,1/31/2026,FIN DE MES,0.13,Pago De Interes 1/31/2026,Pago De Interes,3361,0,50003,20001
20001.01.00003365.0000,50003.01,1/31/2026,FIN DE MES,12.85,Pago De Interes 1/31/2026,Pago De Interes,3365,0,50003,20001
20001.01.00003367.0000,50003.01,1/31/2026,FIN DE MES,35.96,Pago De Interes 1/31/2026,Pago De Interes,3367,0,50003,20001
20001.01.00003383.0000,50003.01,1/31/2026,FIN DE MES,7.72,Pago De Interes 1/31/2026,Pago De Interes,3383,0,50003,20001
20001.01.00003386.0000,50003.01,1/31/2026,FIN DE MES,1.69,Pago De Interes 1/31/2026,Pago De Interes,3386,0,50003,20001
20001.01.00003390.0000,50003.01,1/31/2026,FIN DE MES,11.62,Pago De Interes 1/31/2026,Pago De Interes,3390,0,50003,20001
20001.01.00003410.0000,50003.01,1/31/2026,FIN DE MES,0.12,Pago De Interes 1/31/2026,Pago De Interes,3410,0,50003,20001
20001.01.00003412.0001,50003.01,1/31/2026,FIN DE MES,17.61,Pago De Interes 1/31/2026,Pago De Interes,3412,0,50003,20001
20001.01.00003418.0000,50003.01,1/31/2026,FIN DE MES,2.42,Pago De Interes 1/31/2026,Pago De Interes,3418,0,50003,20001
20001.01.00003419.0000,50003.01,1/31/2026,FIN DE MES,0.42,Pago De Interes 1/31/2026,Pago De Interes,3419,0,50003,20001
20001.01.00003424.0000,50003.01,1/31/2026,FIN DE MES,0.32,Pago De Interes 1/31/2026,Pago De Interes,3424,0,50003,20001
20001.01.00003425.0000,50003.01,1/31/2026,FIN DE MES,7.12,Pago De Interes 1/31/2026,Pago De Interes,3425,0,50003,20001
20001.01.00003438.0000,50003.01,1/31/2026,FIN DE MES,0.43,Pago De Interes 1/31/2026,Pago De Interes,3438,0,50003,20001
20001.01.00003440.0000,50003.01,1/31/2026,FIN DE MES,0.45,Pago De Interes 1/31/2026,Pago De Interes,3440,0,50003,20001
20001.01.00003450.0000,50003.01,1/31/2026,FIN DE MES,2.94,Pago De Interes 1/31/2026,Pago De Interes,3450,0,50003,20001
20001.01.00003455.0000,50003.01,1/31/2026,FIN DE MES,84.87,Pago De Interes 1/31/2026,Pago De Interes,3455,0,50003,20001
20001.01.00003460.0000,50003.01,1/31/2026,FIN DE MES,0.05,Pago De Interes 1/31/2026,Pago De Interes,3460,0,50003,20001
20001.01.00003463.0000,50003.01,1/31/2026,FIN DE MES,0.16,Pago De Interes 1/31/2026,Pago De Interes,3463,0,50003,20001
20001.01.00003475.0000,50003.01,1/31/2026,FIN DE MES,4.57,Pago De Interes 1/31/2026,Pago De Interes,3475,0,50003,20001
